200
60	174
60	119
60	181
60	198
60	188
60	156
60	108
60	105
60	182
60	197
60	146
60	112
60	158
60	137
61	123
61	167
61	188
61	144
61	180
61	115
61	161
61	162
61	156
61	104
61	106
61	160
61	129
61	169
61	125
61	146
61	141
61	189
61	135
61	155
61	108
63	175
63	136
63	149
63	120
63	110
63	119
63	139
63	164
63	179
63	142
63	147
64	121
64	129
64	154
65	119
65	167
65	177
65	142
65	130
65	123
65	129
65	107
66	149
66	105
66	175
66	140
66	167
66	138
66	127
66	183
66	186
66	103
66	168
66	184
66	119
68	115
68	176
68	126
68	144
68	102
68	129
69	169
69	102
69	109
69	184
69	111
69	153
69	198
69	104
69	127
70	196
70	163
70	100
70	151
70	198
70	111
70	179
71	126
71	164
71	196
71	109
71	175
71	114
71	123
71	136
71	130
71	146
71	113
71	189
71	145
73	197
73	110
73	173
73	150
73	109
74	120
74	109
74	170
74	131
74	124
74	168
74	195
74	193
74	110
74	149
74	129
74	135
74	121
74	163
74	114
74	165
74	102
74	107
75	179
75	193
75	128
75	147
75	175
75	182
75	166
75	155
75	112
75	122
75	139
75	164
75	178
75	142
75	184
75	118
75	108
77	180
77	170
77	132
77	124
77	146
77	138
77	103
77	178
77	129
77	173
77	168
77	172
78	161
78	128
78	111
78	152
78	158
78	141
78	183
78	156
78	145
78	154
78	168
78	185
78	149
78	124
78	114
78	182
78	160
78	115
78	180
78	194
78	135
78	195
78	193
79	102
79	140
79	106
79	174
79	170
79	197
79	137
79	153
81	168
81	135
81	119
81	138
81	155
81	110
81	186
81	136
81	118
81	125
82	106
82	158
82	165
82	140
82	129
82	181
82	157
82	179
82	137
82	160
83	126
83	127
83	149
83	124
83	199
83	136
83	142
83	134
83	158
83	104
83	170
83	178
83	121
83	161
83	166
83	147
83	165
83	153
83	192
83	132
83	195
85	142
85	148
85	131
85	157
85	178
85	117
85	120
85	171
85	102
86	154
86	162
86	127
86	100
86	143
86	122
86	133
87	169
87	195
87	174
88	128
88	150
89	184
90	129
90	151
90	131
90	134
90	123
90	116
90	150
91	195
91	172
92	160
92	122
92	175
92	125
92	177
92	171
92	100
92	139
92	179
92	105
92	142
93	180
93	134
93	144
93	151
93	154
93	177
93	138
93	199
93	148
93	163
93	116
93	112
93	137
94	101
94	168
94	189
94	154
94	138
94	194
94	170
94	121
94	113
94	171
94	104
94	158
94	186
94	145
94	167
94	191
95	195
95	176
95	157
95	116
95	134
95	166
95	170
95	128
95	108
95	194
95	131
95	119
95	137
95	130
95	112
95	120
96	127
96	186
96	149
96	131
96	183
96	159
96	145
96	125
97	142
97	132
97	136
98	183
98	195
98	175
98	152
98	186
98	193
98	151
98	116
98	163
98	144
99	170
99	124
99	179
99	185
99	147
99	180
99	177
99	184
99	163
99	129
99	105
99	106
99	115
99	104
99	103
99	178
99	189
99	143
99	110
99	118
99	148
99	198
99	138
99	141
